ЖК рус,Район Город,Застройщик ЖК,Площадь,Тип Комнатности,Этаж,Срок сдачи,Отделка,SalePrice,Labels
Энитео,Котловка,Tekta Group,63.2,2,37,2 кв 2023,Есть,26581920,13
Энитео,Котловка,Tekta Group,47.4,1,6,2 кв 2023,Есть,21273120,15
Энитео,Котловка,Tekta Group,41.4,2,20,2 кв 2023,Есть,19362780,13
Энитео,Котловка,Tekta Group,94.3,3,36,2 кв 2023,Есть,40916770,14
Энитео,Котловка,Tekta Group,49.4,2,31,2 кв 2023,Есть,23082792,13
Энитео,Котловка,Tekta Group,41.4,2,5,2 кв 2023,Есть,18527179,13
Энитео,Котловка,Tekta Group,39.5,1,7,2 кв 2023,Есть,15612415,15
Энитео,Котловка,Tekta Group,70.1,3,6,2 кв 2023,Есть,24654170,14
Энитео,Котловка,Tekta Group,41.5,1,7,2 кв 2023,Есть,18193600,15
Энитео,Котловка,Tekta Group,68.5,3,24,2 кв 2023,Есть,27420550,14
Энитео,Котловка,Tekta Group,68.5,3,31,2 кв 2023,Есть,27845250,14
Энитео,Котловка,Tekta Group,45.8,1,12,2 кв 2023,Есть,21003880,15
Энитео,Котловка,Tekta Group,29.1,1,37,2 кв 2023,Есть,11501804,15
Энитео,Котловка,Tekta Group,68.2,2,8,2 кв 2023,Есть,25813700,13
Энитео,Котловка,Tekta Group,68.3,2,17,2 кв 2023,Есть,26889710,13
Энитео,Котловка,Tekta Group,94.3,3,31,2 кв 2023,Есть,35551100,14
Энитео,Котловка,Tekta Group,45.3,2,15,2 кв 2023,Есть,20706267,13
Энитео,Котловка,Tekta Group,66.4,3,15,2 кв 2023,Есть,25517520,14
Энитео,Котловка,Tekta Group,70.7,3,30,2 кв 2023,Есть,27353830,14
Энитео,Котловка,Tekta Group,68.3,2,19,2 кв 2023,Есть,27026310,13
Энитео,Котловка,Tekta Group,41.4,2,15,2 кв 2023,Есть,16949160,13
Энитео,Котловка,Tekta Group,45.6,2,5,2 кв 2023,Есть,20533680,13
Энитео,Котловка,Tekta Group,44.9,1,31,2 кв 2023,Есть,18721953,15
Энитео,Котловка,Tekta Group,42.6,2,20,2 кв 2023,Есть,19617300,13
Энитео,Котловка,Tekta Group,70.6,2,17,2 кв 2023,Есть,24293460,13
Энитео,Котловка,Tekta Group,67.4,2,4,2 кв 2023,Есть,22585740,13
Энитео,Котловка,Tekta Group,70.2,2,15,2 кв 2023,Есть,24485760,13
Энитео,Котловка,Tekta Group,42.6,1,20,2 кв 2023,Есть,17027220,15
Энитео,Котловка,Tekta Group,73.3,2,10,2 кв 2023,Есть,26380670,13
Энитео,Котловка,Tekta Group,68.3,2,13,2 кв 2023,Есть,23775230,13
Энитео,Котловка,Tekta Group,42.4,2,4,2 кв 2023,Есть,16497840,13
Энитео,Котловка,Tekta Group,42.4,2,5,2 кв 2023,Есть,16692880,13
Энитео,Котловка,Tekta Group,38.0,1,3,2 кв 2023,Есть,15019538,15
Энитео,Котловка,Tekta Group,68.2,3,7,2 кв 2023,Есть,23276660,14
Энитео,Котловка,Tekta Group,66.4,2,12,2 кв 2023,Есть,22615840,13
Энитео,Котловка,Tekta Group,68.3,2,20,2 кв 2023,Есть,24526530,13
Энитео,Котловка,Tekta Group,63.1,2,20,2 кв 2023,Есть,24810920,13
Энитео,Котловка,Tekta Group,42.6,2,15,2 кв 2023,Есть,16797180,13
Энитео,Котловка,Tekta Group,41.4,2,15,2 кв 2023,Есть,16489620,13
Энитео,Котловка,Tekta Group,70.4,2,32,2 кв 2023,Есть,25090560,13
Энитео,Котловка,Tekta Group,42.6,2,12,2 кв 2023,Есть,16268940,13
Энитео,Котловка,Tekta Group,70.1,3,4,2 кв 2023,Есть,26154310,14
Энитео,Котловка,Tekta Group,41.4,2,37,2 кв 2023,Есть,17826840,13
Энитео,Котловка,Tekta Group,67.4,3,6,2 кв 2023,Есть,22862080,14
Энитео,Котловка,Tekta Group,68.3,2,15,2 кв 2023,Есть,23925490,13
Энитео,Котловка,Tekta Group,45.6,2,5,2 кв 2023,Есть,16060320,13
Энитео,Котловка,Tekta Group,47.4,1,15,2 кв 2023,Есть,16518900,15
Южные сады,Южное Бутово,А101,38.4,1,10,2 кв 2025,Нет,9082252,161
Южные сады,Южное Бутово,А101,53.6,2,15,4 кв 2023,Нет,13288672,162
Южные сады,Южное Бутово,А101,49.5,2,18,4 кв 2023,Нет,12135419,162
Южные сады,Южное Бутово,А101,38.3,1,15,4 кв 2023,Нет,9332197,161
Южные сады,Южное Бутово,А101,69.6,3,16,4 кв 2023,Нет,14607438,163
Южные сады,Южное Бутово,А101,23.3,ст,21,4 кв 2023,Нет,6793926,164
Южные сады,Южное Бутово,А101,23.3,ст,17,4 кв 2023,Нет,6879342,164
Южные сады,Южное Бутово,А101,38.2,1,18,4 кв 2023,Есть,10245127,165
Южные сады,Южное Бутово,А101,40.9,2,21,4 кв 2023,Нет,9967257,162
Южные сады,Южное Бутово,А101,24.1,ст,19,4 кв 2023,Нет,6896096,164
Южные сады,Южное Бутово,А101,23.3,ст,17,4 кв 2023,Есть,6984815,166
Южные сады,Южное Бутово,А101,24.7,ст,2,2 кв 2025,Нет,5841969,164
Южные сады,Южное Бутово,А101,24.1,ст,17,4 кв 2023,Нет,6763766,164
Южные сады,Южное Бутово,А101,24.1,ст,16,4 кв 2023,Нет,6989795,164
Южные сады,Южное Бутово,А101,24.6,ст,20,4 кв 2023,Нет,6969039,164
Южные сады,Южное Бутово,А101,67.0,3,20,4 кв 2023,Есть,15188131,167
Южные сады,Южное Бутово,А101,40.9,2,19,4 кв 2023,Нет,9738462,162
Южные сады,Южное Бутово,А101,24.6,ст,22,4 кв 2023,Есть,7315311,166
Южные сады,Южное Бутово,А101,24.6,ст,18,4 кв 2023,Нет,6901514,164
Южные сады,Южное Бутово,А101,40.9,2,11,4 кв 2023,Нет,9743039,162
Южные сады,Южное Бутово,А101,23.3,ст,18,4 кв 2023,Нет,6351779,164
Южные сады,Южное Бутово,А101,49.5,2,20,4 кв 2023,Нет,10427794,162
Южные сады,Южное Бутово,А101,24.1,ст,19,4 кв 2023,Есть,6653451,166
Южные сады,Южное Бутово,А101,23.3,ст,18,4 кв 2023,Есть,7433809,166
Южные сады,Южное Бутово,А101,53.6,2,22,4 кв 2023,Есть,12074327,168
Южные сады,Южное Бутово,А101,38.2,1,20,4 кв 2023,Есть,10277169,165
Южные сады,Южное Бутово,А101,40.9,2,15,4 кв 2023,Нет,9995601,162
Южные сады,Южное Бутово,А101,21.8,ст,21,4 кв 2023,Нет,6288988,164
Южные сады,Южное Бутово,А101,53.6,2,20,4 кв 2023,Нет,11723162,162
Южные сады,Южное Бутово,А101,49.5,2,21,4 кв 2023,Нет,11401155,162
Южные сады,Южное Бутово,А101,41.1,2,3,4 кв 2023,Нет,9394767,162
Южные сады,Южное Бутово,А101,69.6,3,18,4 кв 2023,Нет,14279905,163
Южные сады,Южное Бутово,А101,23.3,ст,19,4 кв 2023,Нет,6478142,164
Южные сады,Южное Бутово,А101,21.8,ст,19,4 кв 2023,Нет,6341319,164
Южные сады,Южное Бутово,А101,38.3,1,14,4 кв 2023,Нет,9154110,161
Южные сады,Южное Бутово,А101,24.1,ст,18,4 кв 2023,Нет,6607783,164
Южные сады,Южное Бутово,А101,23.3,ст,17,4 кв 2023,Нет,6321294,164
Южные сады,Южное Бутово,А101,53.6,2,19,4 кв 2023,Нет,11853574,162
Южные сады,Южное Бутово,А101,24.1,ст,22,4 кв 2023,Нет,6440413,164
Южные сады,Южное Бутово,А101,40.9,2,17,4 кв 2023,Есть,10566386,168
Южные сады,Южное Бутово,А101,24.1,ст,21,4 кв 2023,Есть,7222925,166
Южные сады,Южное Бутово,А101,21.8,ст,21,4 кв 2023,Нет,6259403,164
Южные сады,Южное Бутово,А101,23.3,ст,18,4 кв 2023,Нет,6447194,164
Южные сады,Южное Бутово,А101,21.8,ст,20,4 кв 2023,Нет,6259759,164
Южные сады,Южное Бутово,А101,21.8,ст,19,4 кв 2023,Нет,6227870,164
Южные сады,Южное Бутово,А101,40.9,2,13,4 кв 2023,Нет,9902030,162
Южные сады,Южное Бутово,А101,53.6,2,22,4 кв 2023,Нет,11829858,162
Южные сады,Южное Бутово,А101,86.8,4,18,4 кв 2023,Нет,17610112,169
Южные сады,Южное Бутово,А101,69.6,3,18,4 кв 2023,Есть,15365149,167
Южные сады,Южное Бутово,А101,69.5,3,22,4 кв 2023,Нет,14542304,163
Южные сады,Южное Бутово,А101,21.8,ст,18,4 кв 2023,Нет,6201275,164
Южные сады,Южное Бутово,А101,49.7,2,13,4 кв 2023,Нет,10613067,162
Южные сады,Южное Бутово,А101,40.9,2,12,4 кв 2023,Нет,9848579,162
Южные сады,Южное Бутово,А101,21.8,ст,18,4 кв 2023,Есть,6722295,166
Южные сады,Южное Бутово,А101,53.3,2,18,4 кв 2023,Нет,11572740,162
Южные сады,Южное Бутово,А101,43.1,2,2,4 кв 2023,Нет,9492604,162
Южные сады,Южное Бутово,А101,53.8,2,5,4 кв 2023,Нет,10680158,162
Южные сады,Южное Бутово,А101,24.1,ст,22,4 кв 2023,Есть,7254771,166
Южные сады,Южное Бутово,А101,24.1,ст,21,4 кв 2023,Нет,6306665,164
Южные сады,Южное Бутово,А101,23.3,ст,13,4 кв 2023,Нет,6393830,164
Южные сады,Южное Бутово,А101,24.6,ст,16,4 кв 2023,Нет,6622611,164
Южные сады,Южное Бутово,А101,21.8,ст,17,4 кв 2023,Нет,6172045,164
Южные сады,Южное Бутово,А101,21.8,ст,18,4 кв 2023,Нет,6171030,164
Южные сады,Южное Бутово,А101,69.5,3,20,4 кв 2023,Нет,14405119,163
Южные сады,Южное Бутово,А101,23.3,ст,16,4 кв 2023,Есть,6496948,166
Южные сады,Южное Бутово,А101,23.3,ст,20,4 кв 2023,Есть,7336952,166
Южные сады,Южное Бутово,А101,53.6,2,18,4 кв 2023,Нет,11200037,162
Южные сады,Южное Бутово,А101,21.8,ст,18,4 кв 2023,Нет,6171190,164
Южные сады,Южное Бутово,А101,53.6,2,21,4 кв 2023,Нет,11776544,162
Южные сады,Южное Бутово,А101,40.9,2,18,4 кв 2023,Нет,9646700,162
Южные сады,Южное Бутово,А101,24.6,ст,22,4 кв 2023,Нет,6514052,164
Южные сады,Южное Бутово,А101,23.3,ст,20,4 кв 2023,Есть,6789988,166
Южные сады,Южное Бутово,А101,21.8,ст,21,4 кв 2023,Есть,6711666,166
Южные сады,Южное Бутово,А101,24.6,ст,21,4 кв 2023,Есть,7279995,166
Южные сады,Южное Бутово,А101,24.1,ст,20,4 кв 2023,Нет,6276396,164
Южные сады,Южное Бутово,А101,24.6,ст,20,4 кв 2023,Нет,6366222,164
Южные сады,Южное Бутово,А101,38.3,1,13,4 кв 2023,Нет,8960253,161
Южные сады,Южное Бутово,А101,21.8,ст,17,4 кв 2023,Нет,6141937,164
Южные сады,Южное Бутово,А101,38.2,1,17,4 кв 2023,Есть,10271713,165
Южные сады,Южное Бутово,А101,38.2,1,16,4 кв 2023,Нет,8864435,161
Южные сады,Южное Бутово,А101,53.6,2,17,4 кв 2023,Нет,11148590,162
Южные сады,Южное Бутово,А101,21.8,ст,16,4 кв 2023,Нет,6110204,164
Южные сады,Южное Бутово,А101,24.1,ст,20,4 кв 2023,Нет,6378862,164
Южные сады,Южное Бутово,А101,40.9,2,22,4 кв 2023,Есть,10784265,168
Южные сады,Южное Бутово,А101,38.2,1,19,4 кв 2023,Нет,8994686,161
Южные сады,Южное Бутово,А101,23.3,ст,16,4 кв 2023,Нет,6189731,164
Южные сады,Южное Бутово,А101,24.1,ст,17,4 кв 2023,Нет,6577144,164
Южные сады,Южное Бутово,А101,49.5,2,19,4 кв 2023,Нет,11291669,162
Южные сады,Южное Бутово,А101,21.8,ст,16,4 кв 2023,Нет,6115760,164
Южные сады,Южное Бутово,А101,69.6,3,19,4 кв 2023,Нет,14357155,163
Южные сады,Южное Бутово,А101,53.7,2,14,4 кв 2023,Нет,11180881,162
Южные сады,Южное Бутово,А101,38.2,1,18,4 кв 2023,Есть,9939156,165
Южные сады,Южное Бутово,А101,24.1,ст,20,4 кв 2023,Есть,6860870,166
Южные сады,Южное Бутово,А101,24.6,ст,21,4 кв 2023,Нет,6485498,164
Южные сады,Южное Бутово,А101,69.6,3,17,4 кв 2023,Нет,14815496,163
Южные сады,Южное Бутово,А101,53.6,2,16,4 кв 2023,Нет,11219075,162
Южные сады,Южное Бутово,А101,38.3,1,15,4 кв 2023,Нет,8839789,161
Южные сады,Южное Бутово,А101,40.9,2,20,4 кв 2023,Нет,9739936,162
Южные сады,Южное Бутово,А101,24.1,ст,20,4 кв 2023,Есть,7191051,166
Южные сады,Южное Бутово,А101,49.7,2,15,4 кв 2023,Нет,10696802,162
Южные сады,Южное Бутово,А101,24.6,ст,19,4 кв 2023,Есть,6770921,166
Южные сады,Южное Бутово,А101,24.6,ст,20,4 кв 2023,Нет,6353223,164
Южные сады,Южное Бутово,А101,24.6,ст,20,4 кв 2023,Есть,6982265,166
Южные сады,Южное Бутово,А101,49.5,2,16,4 кв 2023,Есть,11273979,168
Южные сады,Южное Бутово,А101,49.5,2,18,4 кв 2023,Есть,11374902,168
Южные сады,Южное Бутово,А101,40.9,2,9,4 кв 2023,Нет,9665738,162
Южные сады,Южное Бутово,А101,67.1,3,13,4 кв 2023,Нет,15530562,163
Южные сады,Южное Бутово,А101,53.6,2,16,4 кв 2023,Нет,11097158,162
Южные сады,Южное Бутово,А101,53.6,2,15,4 кв 2023,Нет,11017009,162
Южные сады,Южное Бутово,А101,24.1,ст,19,4 кв 2023,Нет,6246101,164
Южные сады,Южное Бутово,А101,86.8,4,13,4 кв 2023,Нет,17624784,169
Южные сады,Южное Бутово,А101,53.6,2,19,4 кв 2023,Нет,11251533,162
Южные сады,Южное Бутово,А101,24.1,ст,18,4 кв 2023,Нет,6218579,164
Южные сады,Южное Бутово,А101,21.8,ст,12,4 кв 2023,Нет,5956632,164
Южные сады,Южное Бутово,А101,24.6,ст,19,4 кв 2023,Нет,6322301,164
Южные сады,Южное Бутово,А101,23.3,ст,19,4 кв 2023,Есть,6587868,166
Южные сады,Южное Бутово,А101,49.5,2,22,4 кв 2023,Есть,11664199,168
Южные сады,Южное Бутово,А101,38.3,1,12,4 кв 2023,Нет,9063560,161
Южные сады,Южное Бутово,А101,53.6,2,15,4 кв 2023,Есть,11615511,168
Южные сады,Южное Бутово,А101,53.6,2,21,4 кв 2023,Есть,12022160,168
Южные сады,Южное Бутово,А101,53.6,2,17,4 кв 2023,Нет,11331542,162
Южные сады,Южное Бутово,А101,86.8,4,18,4 кв 2023,Нет,16339129,169
Южные сады,Южное Бутово,А101,69.3,3,2,4 кв 2023,Нет,13487656,163
Южные сады,Южное Бутово,А101,24.7,ст,15,4 кв 2023,Нет,6500571,164
Южные сады,Южное Бутово,А101,24.1,ст,15,4 кв 2023,Нет,6408443,164
Южные сады,Южное Бутово,А101,53.7,2,12,4 кв 2023,Нет,11072042,162
Южные сады,Южное Бутово,А101,86.8,4,16,4 кв 2023,Есть,17350413,170
Южные сады,Южное Бутово,А101,67.0,3,18,4 кв 2023,Нет,13742879,163
Южные сады,Южное Бутово,А101,49.5,2,18,4 кв 2023,Нет,10306047,162
Южные сады,Южное Бутово,А101,24.1,ст,17,4 кв 2023,Есть,6841860,166
Южные сады,Южное Бутово,А101,24.6,ст,18,4 кв 2023,Есть,6725050,166
Южные сады,Южное Бутово,А101,67.0,3,22,4 кв 2023,Есть,14671928,167
Южные сады,Южное Бутово,А101,36.8,1,17,4 кв 2023,Нет,8566781,161
Южные сады,Южное Бутово,А101,86.8,4,17,4 кв 2023,Есть,17440416,170
